syllabified	notSyllabified	numeric
fly;ing	flying	100100
ex;e;cut;a;ble	executable	1011001100
wood;cock	woodcock	10001000
the;a;tre	theatre	1001100
un;re;al;is;tic	unrealistic	10101010100
stand;ing	standing	10000100
gal;ler;ies	galleries	100100100
el;e;vate	elevate	1011000
u;ti;lize	utilize	1101000
ta;ble;spoon	tablespoon	1010010000
un;set	unset	10100
aunt;ie	auntie	100010
gaze	gaze	1000
der;by	derby	10010
con;tin;gen;cy	contingency	10010010010
rug	rug	100
waiv;ing	waiving	1000100
ac;cu;ra;cy	accuracy	10101010
cote	cote	1000
pop;u;la;tion	population	1001101000
rheu;mat;ic	rheumatic	100010010
sprin;kling	sprinkling	1000010000
pos;si;ble	possible	10010100
en;cap;su;late	encapsulate	10100101000
con;stant	constant	10010000
de;sir;a;bil;i;ty	desirability	101001100110
beef	beef	1000
but;tress	buttress	10010000
cro;chet	crochet	1001000
path;o;gen	pathogen	10001100
or;i;fice	orifice	1011000
cin;na;mon	cinnamon	10010100
bar;o;met;ric	barometric	1001100100
noo;dle	noodle	100100
fool;ish;ness	foolishness	10001001000
re;sis;tor	resistor	10100100
larg;er	larger	100010
oc;cu;pa;tion;al	occupational	101010100010
doc;u;men;ta;ry	documentary	10011001010
feu;dal	feudal	100100
met;a;stat;ic	metastatic	1001100010
bas;es	bases	10010
hand;spring	handspring	1000100000
sim;ba	simba	10010
pa;tri;ot;ic	patriotic	101001010
it;er;a;tion	iteration	101011000
tos	tos	100
part;ner	partner	1000100
apt;ly	aptly	10010
in;ner;most	innermost	101001000
wa;ter;tight	watertight	1010010000
fond	fond	1000
squat;ting	squatting	100001000
log;ger	logger	100100
sum;ming	summing	1001000
wold	wold	1000
cir;cum;stan;tial	circumstantial	10010010001000
wan;der	wander	100100
cor;t	cort	1001
green;house	greenhouse	1000010000
mar;vel;ous	marvelous	100100100
or;deal	ordeal	101000
an;nex;a;tion	annexation	1010011000
hic	hic	100
keep;ing	keeping	1000100
meat;y	meaty	10001
butch;er	butcher	1000010
re;cur;sion	recursion	101001000
ge;nus	genus	10100
op;ti;mized	optimized	101010000
tho	tho	100
mi;cro;scope	microscope	1010010000
fierce;ly	fiercely	10000010
rate	rate	1000
wall	wall	1000
spans	spans	10000
trans;cend	transcend	100001000
trac;tor	tractor	1000100
ar;ter;y	artery	101001
ep;i;the;li;al	epithelial	1011001010
meas;ure	measure	1000100
lo;ma	loma	1010
dud	dud	100
best	best	1000
drunk	drunk	10000
fi;na;lized	finalized	101010000
jo;ta	jota	1010
dens	dens	1000
un;ri;valed	unrivaled	101010000
nurse	nurse	10000
mon;e;tar;y	monetary	10011001
du;ra;ble	durable	1010100
un;ex;pect;ed;ly	unexpectedly	101010001010
mar;ry;ing	marrying	10010100
het;er;o;zy;gous	heterozygous	100101101000
bees;wax	beeswax	1000100
badg;er	badger	100010
fas;ten;er	fastener	10010010
in;ex;pli;ca;bly	inexplicably	101010010100
mast;head	masthead	10001000
om;buds;man	ombudsman	101000100
hind;er	hinder	100010
an;gling	angling	1010000
hous;es	houses	100010
ap;point	appoint	1010000
re;ceipt	receipt	1010000
be;long;ing	belonging	101000100
re;a;gent	reagent	1011000
frost	frost	10000
can;dle;wood	candlewood	1001001000
prin;cess	princess	10001000
lep;ton	lepton	100100
build;er	builder	1000010
pal;i;sade	palisade	10011000
faith	faith	10000
nod;ding	nodding	1001000
spon;sor	sponsor	1000100
ail	ail	100
hy;dra	hydra	10100
ir;rev;o;ca;bly	irrevocably	10100110100
cox	cox	100
shell;y	shelly	100001
sas;ka;toon	saskatoon	100101000
cat;nip	catnip	100100
ge;net;i;cal;ly	genetically	10100110010
du;el	duel	1010
breath	breath	100000
orig	orig	1000
can;yon	canyon	100100
stream;lined	streamlined	10000010000
plac;ing	placing	1000100
through	through	1000000
gen;der	gender	100100
di;chro;ic	dichroic	10100010
sand;y	sandy	10001
in;trep;id	intrepid	10100010
pso;ri;a;sis	psoriasis	100101100
gen;tly	gently	100100
paint;brush	paintbrush	1000010000
star;ing	staring	1000100
spoon;er	spooner	1000010
jel;ly;fish	jellyfish	100101000
churn;ing	churning	10000100
throne	throne	100000
forked	forked	100000
av;en;tail	aventail	10101000
dis;pose	dispose	1001000
wrath	wrath	10000
pro;noun	pronoun	1001000
or;tho;don;tics	orthodontics	101001001000
lists	lists	10000
nu;cle;on	nucleon	1010010
chunk;y	chunky	100001
stalk;er	stalker	1000010
n;v	nv	11
un;ri;valled	unrivalled	1010100000
op;er;at;ic	operatic	10101010
un;ac;com;pa;nied	unaccompanied	1010100101000
per;pet;u;ate	perpetuate	1001001100
bask	bask	1000
throat	throat	100000
a;pha;sia	aphasia	1100100
o;to;lar;yn;gol;o;gy	otolaryngology	11010010100110
her;ba;ceous	herbaceous	1001010000
ex;chang;er	exchanger	101000010
light;ning	lightning	100001000
de;pres;sion	depression	1010001000
whit;en;ing	whitening	100010100
of;fend	offend	101000
cho;sen	chosen	100100
tim;ber	timber	100100
vig;or;ous;ly	vigorously	1001010010
cen;ter;ing	centering	100100100
af;flic;tion	affliction	1010001000
sub;to;tal	subtotal	10010100
ar;is;toc;ra;cy	aristocracy	10101001010
um;pire	umpire	101000
im;pede	impede	101000
en;croach;ment	encroachment	101000001000
swing	swing	10000
del;i;cate	delicate	10011000
ges;ture	gesture	1001000
sym;bol	symbol	100100
cut;ie	cutie	10010
writ;er	writer	100010
can;dle	candle	100100
cel;er;y	celery	100101
gain;er	gainer	100010
am;per;sand	ampersand	101001000
in;som;ni;ac	insomniac	101001010
tast;er	taster	100010
re;frac;to;ry	refractory	1010001010
an;ti;bod;ies	antibodies	1010100100
guess	guess	10000
silk	silk	1000
din;gy	dingy	10010
pes;si;mism	pessimism	100101000
ho;tel	hotel	10100
throw;er	thrower	1000010
com;mon;sense	commonsense	10010010000
cy;cling	cycling	1010000
alb	alb	100
med;i;caid	medicaid	10011000
bay	bay	100
oc;cu;pant	occupant	10101000
bil;bo	bilbo	10010
dev;il	devil	10010
in;nate	innate	101000
tel;e;port	teleport	10011000
binge	binge	10000
quo;ta;tion	quotation	100101000
haunt	haunt	10000
sill	sill	1000
la;beled	labeled	1010000
match	match	10000
bou;tique	boutique	10010000
plug;ga;ble	pluggable	100010100
mi;nor	minor	10100
peep;show	peepshow	10001000
cas;u;al;ty	casualty	10011010
an;gri;ly	angrily	1010010
blocked	blocked	1000000
en;slaved	enslaved	10100000
min;er;al	mineral	1001010
rep;er;to;ry	repertory	100101010
growth	growth	100000
har;mo;nized	harmonized	1001010000
swank	swank	10000
dec;o;rat;ed	decorated	100110010
sub;sti;tute	substitute	1001001000
po;tas;si;um	potassium	101001010
fear;ful	fearful	1000100
cos;mos	cosmos	100100
ramp	ramp	1000
sub;clause	subclause	100100000
good;man	goodman	1000100
tot	tot	100
rug;by	rugby	10010
la;dy	lady	1010
e;val;u;a;tion	evaluation	1100111000
job	job	100
bis;tro	bistro	100100
re;ces;sion	recession	101001000
live	live	1000
sea;son;al;ly	seasonally	1001001010
har;bour	harbour	1001000
re;dis;tri;bu;tion	redistribution	10100100101000
gris;ly	grisly	100010
in;val;u;a;ble	invaluable	1010011100
verve	verve	10000
si;mul;ta;ne;ous;ly	simultaneously	10100101010010
fo;cused	focused	1010000
tack	tack	1000
en;zy;mol;o;gy	enzymology	1010100110
wet;ness	wetness	1001000
en;gine	engine	101000
ter;mi;nat;ing	terminating	10010100100
phen;yl	phenyl	100010
nymph	nymph	10000
vague;ness	vagueness	100001000
kil;o;me;ter	kilometer	100110100
keck	keck	1000
in;ci;sion	incision	10101000
en;roll;ee	enrollee	10100010
dis;count	discount	10010000
man;da;la	mandala	1001010
cul;ti;vat;ed	cultivated	1001010010
name;ly	namely	100010
al;u;min;i;um	aluminium	101100110
babe	babe	1000
in;car;cer;at;ed	incarcerated	101001001010
un;cer;tain;ty	uncertainty	10100100010
frag;men;ta;tion	fragmentation	1000100101000
psyche	psyche	100000
in;mate	inmate	101000
math;e;mat;ics	mathematics	10001100100
pla;za	plaza	10010
touch;stone	touchstone	1000010000
tri;al	trial	10010
mis;chief	mischief	10010000
trans	trans	10000
e;ras;ing	erasing	1100100
guise	guise	10000
with;draw;al	withdrawal	1000100010
grav;er	graver	100010
re;fi;nanc;ing	refinancing	10101000100
hy;phen	hyphen	101000
boots	boots	10000
work;day	workday	1000100
sub;di;vi;sion	subdivision	10010101000
a;bil;i;ty	ability	1100110
schism	schism	100000
mu;si;cal	musical	1010100
dad	dad	100
chops	chops	10000
mer;ci;ful	merciful	10010100
pos;tu;late	postulate	100101000
al;lo;cat;ed	allocated	101010010
par;ton	parton	100100
pack;age	package	1000100
po;lit;i;cal	political	101001100
jar;gon	jargon	100100
mo;bile	mobile	101000
fo;li;o	folio	10101
was	was	100
ul;ti;mo	ultimo	101010
bait	bait	1000
im;pro;vise	improvise	101001000
re;frac;tion	refraction	1010001000
de;cay	decay	10100
gyp;sum	gypsum	100100
val;i;da;tion	validation	1001101000
re;tired	retired	1010000
sun;ray	sunray	100100
chan;dler;y	chandlery	100010001
hus;tle	hustle	100100
gauss	gauss	10000
drift;wood	driftwood	100001000
de;lib;er;ate	deliberate	1010010100
sting;er	stinger	1000010
leak;age	leakage	1000100
weep;ing	weeping	1000100
a;bus;ing	abusing	1100100
sens;ing	sensing	1000100
pho;to;vol;ta;ic	photovoltaic	100101001010
suf;fi;cien;cy	sufficiency	10010100010
weav;er	weaver	100010
tri;glyc;er;ide	triglyceride	100100010100
ra;ta	rata	1010
mush	mush	1000
e;nu;mer;at;ed	enumerated	1101001010
ra;tio	ratio	10100
ri;val	rival	10100
hast;i;ly	hastily	1000110
rig;or;ous;ly	rigorously	1001010010
mal;a;chite	malachite	100110000
es;quire	esquire	1010000
tel	tel	100
be;jew;eled	bejeweled	101001000
dyn;as;ty	dynasty	1001010
birth;stone	birthstone	1000010000
tol;er;a;ble	tolerable	100101100
pen;ta;gon	pentagon	10010100
mo;tif	motif	10100
un;der;writ;er	underwriter	10100100010
stel;lar	stellar	1000100
spear	spear	10000
wal;ly	wally	10010
head;lamp	headlamp	10001000
broad;cast	broadcast	100001000
im;por;tance	importance	1010010000
ran;som	ransom	100100
grave	grave	10000
ju;ris;pru;dence	jurisprudence	1010010010000
cyn;i;cal	cynical	1001100
dates	dates	10000
a;zal;ea	azalea	110010
bee;keep;ing	beekeeping	1001000100
sat;in	satin	10010
un;strung	unstrung	10100000
pseu;do;nym	pseudonym	100010100
en;code	encode	101000
dree	dree	1000
su;mo	sumo	1010
in;sight	insight	1010000
flop	flop	1000
dan;gle	dangle	100100
bull;head	bullhead	10001000
com;press	compress	10010000
di;rect;ed	directed	10100010
give	give	1000
hy;dro;ceph;a;lus	hydrocephalus	1010010001100
ap;ply;ing	applying	10100100
the;ol;o;gy	theology	10010110
a;bet	abet	1100
in;hal;er	inhaler	1010010
mir;za	mirza	10010
stays	stays	10000
root	root	1000
pro;grammed	programmed	1001000000
mur;der;ous	murderous	100100100
un;der;signed	undersigned	10100100000
think;er	thinker	1000010
pan;da	panda	10010
hem;or;rhoids	hemorrhoids	10010100000
de;cen;cy	decency	1010010
fa;ri;na	farina	101010
em;met	emmet	10100
bar;ter	barter	100100
scent	scent	10000
or;na;men;tal	ornamental	1010100100
be;live	belive	101000
mon;strous	monstrous	100100000
ad;ju;di;ca;tor	adjudicator	10101010100
shame;less;ly	shamelessly	10000100010
com;merce	commerce	10010000
joint	joint	10000
smoth;er	smother	1000010
con;du;cive	conducive	100101000
ca;pa;bil;i;ty	capability	1010100110
leu;kae;mi;a	leukaemia	100100101
lo;cat;ed	located	1010010
free;stand;ing	freestanding	100010000100
death	death	10000
ca;pa;ble	capable	1010100
heart;break;er	heartbreaker	100001000010
celt	celt	1000
en;er;gize	energize	10101000
nag;ging	nagging	1001000
non;lin;e;ar	nonlinear	100100110
in;grained	ingrained	101000000
grate	grate	10000
lol;ly	lolly	10010
fic;tion	fiction	1001000
teeth;ing	teething	10000100
out;er;most	outermost	100101000
flied	flied	10000
pud;dle	puddle	100100
struc;tur;al;ly	structurally	100001001010
teen;age	teenage	1000100
ad;ver;sar;y	adversary	101001001
shoe;mak;er	shoemaker	100010010
rog;er	roger	10010
sa;go	sago	1010
cler;gy;man	clergyman	100010100
nat;u;ral;i;za;tion	naturalization	10011001101000
ev;i;dent	evident	1011000
heav;en	heaven	100010
lass	lass	1000
de;vel;oped	developed	101001000
pan;ning	panning	1001000
bat;tle;ship	battleship	1001001000
skip	skip	1000
de;not;ing	denoting	10100100
li;tur;gi;cal	liturgical	1010010100
na;tiv;i;ty	nativity	10100110
off	off	100
my;thol;o;gy	mythology	101000110
hum;bug	humbug	100100
un;ob;tru;sive	unobtrusive	10101001000
voo;doo	voodoo	100100
mad;den	madden	100100
mouth;piece	mouthpiece	1000010000
melt	melt	1000
in;tact	intact	101000
book;ing	booking	1000100
king;pin	kingpin	1000100
tol;er;ance	tolerance	100101000
im;pen;e;tra;ble	impenetrable	101001100100
sev;en;teen	seventeen	100101000
steth;o;scope	stethoscope	10000110000
char;ac;ter;is;ti;cal;ly	characteristically	100010100101010010
sur;re;al;ism	surrealism	1001010100
en;ceph;a;li;tis	encephalitis	101000110100
fin	fin	100
stew;ard;ship	stewardship	10001001000
in;com;pat;i;bil;i;ty	incompatibility	101001001100110
sen;ate	senate	100100
ho;ly	holy	1010
fo;cussed	focussed	10100000
gal;lop;ing	galloping	100100100
transl	transl	100000
patch	patch	10000
gas;tric	gastric	1001000
help;ful	helpful	1000100
die;hard	diehard	1001000
snow;mo;bile	snowmobile	1000101000
pa;tience	patience	10100000
mag;pie	magpie	100100
ex;po;si;tion	exposition	1010101000
un;law;ful	unlawful	10100100
mod;u;lat;ing	modulating	1001100100
en;do;plas;mic	endoplasmic	10101000100
heir;ess	heiress	1000100
an;ti;dote	antidote	10101000
luke;warm	lukewarm	10001000
re;treat	retreat	1010000
al;ve;o;lar	alveolar	10101100
join	join	1000
lye	lye	100
folk	folk	1000
fea;si;ble	feasible	10010100
us;er	user	1010
pre;dis;po;si;tion	predisposition	10010010101000
com;mons	commons	1001000
jail;house	jailhouse	100010000
woo	woo	100
ju;ris;dic;tion	jurisdiction	101001001000
un;pleas;ant	unpleasant	1010000100
geese	geese	10000
com;mu;ni;ca;tive	communicative	1001010101000
hol;ster	holster	1001000
jit;ter	jitter	100100
un;e;vent;ful	uneventful	1011000100
nur;tured	nurtured	10010000
ad;mir;ing	admiring	10100100
ther;mal;ly	thermally	100010010
wood;bine	woodbine	10001000
hemp	hemp	1000
co;caine	cocaine	1010000
re;con;struct	reconstruct	10100100000
af;fairs	affairs	1010000
u;nit	unit	1100
ac;tu;a;tion	actuation	101011000
ac;com;pa;ni;ment	accompaniment	1010010101000
em;u;la;tion	emulation	101101000
doh	doh	100
nim;ble	nimble	100100
en;vi;ron;men;tal;ist	environmentalist	1010100100100100
min;nie	minnie	100100
greet;ing	greeting	10000100
broad;band	broadband	100001000
hat;ing	hating	100100
col;lid;ing	colliding	100100100
mel;ton	melton	100100
mit;ten	mitten	100100
ir;ri;tant	irritant	10101000
shame;less	shameless	100001000
mourn	mourn	10000
cur;ry	curry	10010
tri;umph	triumph	1001000
ma;tric;u;la;tion	matriculation	1010001101000
rock	rock	1000
fut	fut	100
re;lease	release	1010000
bu;tyl	butyl	10100
de;lib;er;a;tive	deliberative	101001011000
hock	hock	1000
lin;ge;rie	lingerie	10010100
slain	slain	10000
re;fill;a;ble	refillable	1010001100
stov;er	stover	100010
pal;a;din	paladin	1001100
lux;u;ri;ous;ly	luxuriously	10011010010
coun;ter;feit	counterfeit	10001001000
ed;u;cat;ing	educating	101100100
cat;i;on;ic	cationic	10011010
peas;ant	peasant	1000100
di;rec;tion	direction	101001000
star;ring	starring	10001000
a;do;be	adobe	11010
yearn;ing	yearning	10000100
phi;los;o;pher	philosopher	10010011000
hob	hob	100
bri;o	brio	1001
hear;ing	hearing	1000100
rib;bon	ribbon	100100
glyc;er;ol	glycerol	10001010
im;ag;i;na;tion	imagination	10101101000
re;search	research	10100000
plight	plight	100000
lec;i;thin	lecithin	10011000
in;fringe;ment	infringement	101000001000
paint;ing	painting	10000100
mul;ti;pli;ca;tion	multiplication	10010100101000
as;sem;bly;man	assemblyman	10100100100
stage	stage	10000
rev;o;lu;tion;ize	revolutionize	1001101000100
grang;er	granger	1000010
bil;lion	billion	1001000
time;ly	timely	100010
tool	tool	1000
great;ness	greatness	100001000
re;cent;ly	recently	10100010
over	over	1000
vel;lum	vellum	100100
cryp;tog;ra;phy	cryptography	100010010100
bas;set	basset	100100
e;ro;sion	erosion	1101000
dis;si;pa;tion	dissipation	10010101000
ruth;less	ruthless	10001000
chase	chase	10000
com;mit;ted	committed	100100100
fid;dle	fiddle	100100
al;be;it	albeit	101010
ban;gle	bangle	100100
de;liv;er;ance	deliverance	10100101000
sig;naled	signaled	10010000
roan	roan	1000
de;cid;ed;ly	decidedly	101001010
al;lege	allege	101000
sanc;ti;fied	sanctified	1000101000
res;o;nance	resonance	100110000
coun;ci;lor	councilor	100010100
de;cen;tral;ized	decentralized	1010010001000
witch	witch	10000
ex;ag;ger;at;ing	exaggerating	101010010100
bast	bast	1000
ques;tion;ing	questioning	10001000100
di;et;er	dieter	101010
plat;eau	plateau	1000100
plain	plain	10000
pro;mo;tion	promotion	100101000
fluff	fluff	10000
o;l	ol	11
di;verse	diverse	1010000
ere	ere	100
wiz;ard;ry	wizardry	10010010
trans;ves;tite	transvestite	100001001000
sco;li;o;sis	scoliosis	100101100
fi;brin;o;gen	fibrinogen	1010001100
good	good	1000
tat;too;ing	tattooing	100100100
ad;ap;ta;tion	adaptation	1010101000
child;hood	childhood	100001000
tiled	tiled	10000
phos;pho;lip;id	phospholipid	100010010010
ob;jec;tive	objective	101001000
simp;ly	simply	100010
silk;y	silky	10001
the;sis	thesis	100100
date	date	1000
guest;hous;es	guesthouses	10000100010
cha;ot;ic	chaotic	1001010
em;brace	embrace	1010000
wade	wade	1000
dis;or;der	disorder	10010100
star;va;tion	starvation	1000101000
field;er	fielder	1000010
dis;a;gree;a;ble	disagreeable	100110001100
out;lined	outlined	10010000
un;re;al;ized	unrealized	1010101000
sa;ber	saber	10100
neck;tie	necktie	1000100
is;sued	issued	101000
blind;ness	blindness	100001000
rid;ley	ridley	100100
cys;te;ine	cysteine	10010100
in;tan;gi;ble	intangible	1010010100
bleed;ing	bleeding	10000100
in;com;ing	incoming	10100100
prob;lem;at;ic	problematic	10001001010
cau;tion	caution	1001000
e;co;nom;i;cal;ly	economically	110100110010
au;then;ti;ca;tion	authentication	10100010101000
un;der;lie	underlie	10100100
prox;ies	proxies	1000100
a;lo;ha	aloha	11010
dis;ap;pear	disappear	100101000
ri;sot;to	risotto	1010010
dec;o;ra;tion	decoration	1001101000
her;e;tic	heretic	1001100
in;i;tial	initial	1011000
re;flex;ive	reflexive	101000100
ri;bo;some	ribosome	10101000
top;most	topmost	1001000
grand;chil;dren	grandchildren	1000010001000
mu;on	muon	1010
as;say	assay	10100
tel;e;com;mu;ni;ca;tions	telecommunications	100110010101010000
en;sem;ble	ensemble	10100100
ob;li;gate	obligate	10101000
strat;i;fi;ca;tion	stratification	10000110101000
i;dyl;lic	idyllic	1100100
or;gy	orgy	1010
pun;ish;ment	punishment	1001001000
bul;ly;ing	bullying	10010100
ei;gen;val;ue	eigenvalue	1010010010
re;lapse	relapse	1010000
dis;pos;ing	disposing	100100100
dair;y	dairy	10001
bar;fly	barfly	100100
re;is;sued	reissued	10101000
sem;i;nar	seminar	1001100
son	son	100
fume	fume	1000
de;gree	degree	101000
re;lo;cate	relocate	10101000
po;di;a;try	podiatry	10101100
aug;ment;ed	augmented	100100010
blast;ed	blasted	1000010
ac;cord;ing	according	101000100
strat;e;gist	strategist	1000011000
lon;gi;tude	longitude	100101000
groov;y	groovy	100001
sur;round	surround	10010000
dem;on;strat;ed	demonstrated	100101000010
va;por	vapor	10100
dam;na;tion	damnation	100101000
mis;man;age;ment	mismanagement	1001001001000
fete	fete	1000
de;mon;stra;ble	demonstrable	101001000100
clas;sics	classics	10001000
tex;ture	texture	1001000
o;cean;front	oceanfront	1100010000
po;rous	porous	101000
bor;dered	bordered	10010000
ex;pla;na;tion	explanation	10100101000
mat;ing	mating	100100
spring;ing	springing	100000100
bed;spread	bedspread	100100000
a;bun;dance	abundance	110010000
dop	dop	100
par;af;fin	paraffin	10010100
chok;er	choker	100010
cast;ing	casting	1000100
sheep;dog	sheepdog	10000100
mad;e;leine	madeleine	100110000
de;tailed	detailed	10100000
ir;ri;tat;ed	irritated	101010010
ci;gar	cigar	10100
raft	raft	1000
un;der;pin;ning	underpinning	101001001000
plow	plow	1000
twee	twee	1000
dis;en;gage;ment	disengagement	1001010001000
cor;re;spond	correspond	1001010000
ex;ten;si;bil;i;ty	extensibility	1010010100110
al;pha;bet	alphabet	10100100
un;pop;u;lar	unpopular	101001100
cy;to;tox;ic	cytotoxic	101010010
