syllabified	notSyllabified	numeric
kil;o;me;tre	kilometre	100110100
kil;o;watt	kilowatt	10011000
kil;os	kilos	10010
kill	kill	1000
kill;er	killer	100010
kill;ing	killing	1000100
kiln	kiln	1000
kilt	kilt	1000
kin	kin	100
kin;der;gar;ten	kindergarten	100100100100
kin;dling	kindling	10010000
kin;dred	kindred	1001000
kin;e;mat;ic	kinematic	100110010
kin;e;mat;ics	kinematics	1001100100
kin;ship	kinship	1001000
kind	kind	1000
kind;ly	kindly	100010
kind;ness	kindness	10001000
kine	kine	1000
king	king	1000
king;dom	kingdom	1000100
king;fish;er	kingfisher	1000100010
king;pin	kingpin	1000100
king;wood	kingwood	10001000
kink	kink	1000
kink;y	kinky	10001
kins;man	kinsman	1000100
kip	kip	100
kir;by	kirby	10010
kirk	kirk	1000
kis;met	kismet	100100
kish	kish	1000
kiss	kiss	1000
kit	kit	100
kit;ten	kitten	100100
kit;ty	kitty	10010
kitch;en	kitchen	1000010
kitch;en;er	kitchener	100001010
kitch;en;ette	kitchenette	10000101000
kitch;en;ware	kitchenware	10000101000
kite	kite	1000
kitsch	kitsch	100000
knack	knack	10000
knee	knee	1000
kneel	kneel	10000
kneel;ing	kneeling	10000100
knelt	knelt	10000
knew	knew	1000
knick;ers	knickers	10000100
knife	knife	10000
knight	knight	100000
knit	knit	1000
knit;ted	knitted	1000100
knit;ter	knitter	1000100
knit;ting	knitting	10001000
knit;wear	knitwear	10001000
knives	knives	100000
knob	knob	1000
knock	knock	10000
knock;out	knockout	10000100
knoll	knoll	10000
knot	knot	1000
knot;ted	knotted	1000100
knot;ting	knotting	10001000
know	know	1000
know;ing	knowing	1000100
know;ing;ly	knowingly	100010010
knowl;edg;a;ble	knowledgable	100001001100
knowl;edge	knowledge	100001000
knowl;edge;a;ble	knowledgeable	1000010001100
known	known	10000
knuck;le	knuckle	1000010
ko;a	koa	101
ko;a;la	koala	10110
ko;ko	koko	1010
ko;la	kola	1010
ko;na	kona	1010
ko;re	kore	1010
ko;ru;na	koruna	101010
ko;sher	kosher	101000
kohl	kohl	1000
kon;do	kondo	10010
kor	kor	100
kos	kos	100
kraft	kraft	10000
krem;lin	kremlin	1000100
kris	kris	1000
kro;na	krona	10010
kro;ne	krone	10010
kroon	kroon	10000
kryp;ton	krypton	1000100
ku;dos	kudos	10100
ku;la	kula	1010
kud;zu	kudzu	10010
kun;da;li;ni	kundalini	100101010
kwa;cha	kwacha	100100
kwan;za	kwanza	100010
kwh	kwh	100
ky;lie	kylie	10100
ky;lix	kylix	10100
kyat	kyat	1000
kyle	kyle	1000
kyu	kyu	100
la;bel	label	10100
la;bel;ing	labeling	10100100
la;bel;ling	labelling	101001000
la;beled	labeled	1010000
la;belled	labelled	10100000
la;bi;a	labia	10101
la;bo;ri;ous	laborious	101010100
la;bor	labor	10100
la;bor;er	laborer	1010010
la;bored	labored	1010000
la;bour	labour	101000
la;bour;er	labourer	10100010
la;crosse	lacrosse	10100000
la;cu;na	lacuna	101010
la;dies	ladies	101000
la;dle	ladle	10100
la;dy	lady	1010
la;dy;bird	ladybird	10101000
la;dy;bug	ladybug	1010100
la;ger	lager	10100
la;goon	lagoon	101000
la;i;ty	laity	10110
la;ma	lama	1010
la;ment	lament	101000
la;ment;ed	lamented	10100010
la;na;i	lanai	10101
la;pel	lapel	10100
la;sa;gna	lasagna	1010100
la;ser	laser	10100
la;ta	lata	1010
la;ten;cy	latency	1010010
la;tent	latent	101000
la;tex	latex	10100
la;ti;no	latino	101010
la;va	lava	1010
la;zi;ly	lazily	101010
la;zi;ness	laziness	10101000
la;zy	lazy	1010
lab	lab	100
lab;o;ra;to;ry	laboratory	1001101010
lab;y;rinth	labyrinth	100110000
lac	lac	100
lac;ing	lacing	100100
lac;quer	lacquer	1001000
lac;ta;tion	lactation	100101000
lac;tat;ing	lactating	100100100
lac;tate	lactate	1001000
lac;tic	lactic	100100
lac;to;ba;cil;lus	lactobacillus	1001010100100
lac;tose	lactose	1001000
lac;y	lacy	1001
lace	lace	1000
lack	lack	1000
lack;ey	lackey	100010
lack;ing	lacking	1000100
lack;lus;ter	lackluster	1000100100
lad	lad	100
lad;der	ladder	100100
lad;en	laden	10010
lad;ing	lading	100100
lag	lag	100
lag;ging	lagging	1001000
lah	lah	100
lai	lai	100
laid	laid	1000
lain	lain	1000
lair	lair	1000
laird	laird	10000
lake	lake	1000
lake;front	lakefront	100010000
lake;shore	lakeshore	100010000
lakh	lakh	1000
lam	lam	100
lam;bert	lambert	1001000
lam;i;na	lamina	100110
lam;i;na;tion	lamination	1001101000
lam;i;na;tor	laminator	100110100
lam;i;nar	laminar	1001100
lam;i;nat;ed	laminated	100110010
lam;i;nat;ing	laminating	1001100100
lam;i;nate	laminate	10011000
lam;poon	lampoon	1001000
lamb	lamb	1000
lamb;da	lambda	100010
lame	lame	1000
lamp	lamp	1000
lan;cet	lancet	100100
lan;dau	landau	100100
lan;guage	language	10010000
lan;ta;na	lantana	1001010
lan;tern	lantern	1001000
lan;yard	lanyard	1001000
lanc;er	lancer	100010
lance	lance	10000
land	land	1000
land;ed	landed	100010
land;fall	landfall	10001000
land;ing	landing	1000100
land;locked	landlocked	1000100000
land;lord	landlord	10001000
land;mark	landmark	10001000
land;own;er	landowner	100010010
land;scap;ing	landscaping	10001000100
land;scape	landscape	100010000
land;scaped	landscaped	1000100000
land;slide	landslide	100010000
lands	lands	10000
lane	lane	1000
lang	lang	1000
langue	langue	100000
lap	lap	100
lap;is	lapis	10010
lap;ping	lapping	1001000
lapse	lapse	10000
lar	lar	100
lar;ce;ny	larceny	1001010
lar;der	larder	100100
lar;go	largo	10010
lar;i;at	lariat	100110
lar;ry	larry	10010
lar;va	larva	10010
lar;val	larval	100100
lar;yn;ge;al	laryngeal	100101010
lar;ynx	larynx	100100
larch	larch	10000
lard	lard	1000
larg;er	larger	100010
larg;est	largest	1000100
large	large	10000
large;ly	largely	1000010
lark	lark	1000
lark;spur	larkspur	10001000
las;sie	lassie	100100
las;so	lasso	10010
lash	lash	1000
lash;ing	lashing	1000100
lashed	lashed	100000
lass	lass	1000
last	last	1000
last;ing	lasting	1000100
last;ly	lastly	100010
lat	lat	100
lat;ed	lated	10010
lat;er	later	10010
lat;er;al	lateral	1001010
lat;er;al;ly	laterally	100101010
lat;est	latest	100100
lat;i;tude	latitude	10011000
lat;ter	latter	100100
lat;tice	lattice	1001000
latch	latch	10000
latch;ing	latching	10000100
late	late	1000
late;ly	lately	100010
lath;er	lather	100010
lathe	lathe	10000
lau;ra	laura	10010
lau;re;ate	laureate	10010100
lau;rel	laurel	100100
lau;rence	laurence	10010000
laud;a;ble	laudable	10001100
laud;er	lauder	100010
laugh	laugh	10000
laugh;a;ble	laughable	100001100
laugh;ing	laughing	10000100
laugh;ter	laughter	10000100
laun;dry	laundry	1000100
launch	launch	100000
launch;er	launcher	10000010
lav	lav	100
lav;a;to;ry	lavatory	10011010
lav;en;der	lavender	10010100
lav;ish	lavish	100100
lav;ish;ly	lavishly	10010010
law	law	100
law;ful	lawful	100100
law;ful;ly	lawfully	10010010
law;less	lawless	1001000
law;less;ness	lawlessness	10010001000
law;mak;er	lawmaker	10010010
law;suit	lawsuit	1001000
law;yer	lawyer	100100
lawn	lawn	1000
lax	lax	100
lax;a;tive	laxative	10011000
lay	lay	100
lay;er	layer	10010
lay;er;ing	layering	10010100
lay;ette	layette	1001000
lay;ing	laying	100100
lay;man	layman	100100
lay;off	layoff	100100
lay;out	layout	100100
lay;up	layup	10010
laz;ar	lazar	10010
laz;u;li	lazuli	100110
lbw	lbw	100
lcd	lcd	100
lcl	lcl	100
lcm	lcm	100
le;ga;to	legato	101010
le;gal	legal	10100
le;gal;i;ty	legality	10100110
le;gal;i;za;tion	legalization	101001101000
le;gal;ize	legalize	10100100
le;gal;ized	legalized	101001000
le;gal;ly	legally	1010010
le;gion	legion	101000
le;git	legit	10100
le;git;i;ma;cy	legitimacy	1010011010
le;git;i;mate	legitimate	1010011000
le;git;i;mate;ly	legitimately	101001100010
le;is	leis	1010
le;mur	lemur	10100
le;ni;ent	lenient	1010100
le;no	leno	1010
le;o;ne	leone	10110
le;o;tard	leotard	1011000
le;sion	lesion	101000
le;thal	lethal	101000
le;thal;i;ty	lethality	101000110
le;u	leu	101
le;vant	levant	101000
le;vi;a;than	leviathan	101011000
lea	lea	100
leach	leach	10000
lead	lead	1000
lead;er	leader	100010
lead;er;ship	leadership	1000101000
lead;ing	leading	1000100
leaf	leaf	1000
leaf;let	leaflet	1000100
leaf;y	leafy	10001
league	league	100000
leak	leak	1000
leak;age	leakage	1000100
leak;y	leaky	10001
leal	leal	1000
lean	lean	1000
lean;er	leaner	100010
lean;ing	leaning	1000100
leap	leap	1000
leap;frog	leapfrog	10001000
leap;ing	leaping	1000100
leapt	leapt	10000
lear	lear	1000
lear;y	leary	10001
learn	learn	10000
learn;ed	learned	1000010
learn;er	learner	1000010
learn;ing	learning	10000100
learnt	learnt	100000
leas;ing	leasing	1000100
lease	lease	10000
lease;hold	leasehold	100001000
leash	leash	10000
least	least	10000
leath;er	leather	1000010
leath;er;head	leatherhead	10000101000
leav;ing	leaving	1000100
leave	leave	10000
leaved	leaved	100000
leaves	leaves	100000
leb;en	leben	10010
lec;i;thin	lecithin	10011000
lec;tion;ar;y	lectionary	1001000101
lec;tur;er	lecturer	10010010
lec;tur;ing	lecturing	100100100
lec;ture	lecture	1001000
lec;tured	lectured	10010000
lech	lech	1000
lect	lect	1000
led	led	100
ledg;er	ledger	100010
ledge	ledge	10000
lee	lee	100
lee;ward	leeward	1001000
lee;way	leeway	100100
leech	leech	10000
leek	leek	1000
leer	leer	1000
lees	lees	1000
left	left	1000
left;ies	lefties	1000100
left;ist	leftist	1000100
left;o;ver	leftover	10001100
left;y	lefty	10001
leg	leg	100
leg;a;cy	legacy	100110
leg;end	legend	100100
leg;end;ar;y	legendary	100100101
leg;er	leger	10010
leg;ged	legged	100100
leg;gings	leggings	10010000
leg;i;ble	legible	1001100
leg;is;la;tion	legislation	10010101000
leg;is;la;tive	legislative	10010101000
leg;is;la;tor	legislator	1001010100
leg;is;la;ture	legislature	10010101000
leg;is;lat;ed	legislated	1001010010
leg;is;late	legislate	100101000
leg;ume	legume	100100
lei	lei	100
lei;sure	leisure	1001000
lei;sure;ly	leisurely	100100010
leish;ma;ni;a	leishmania	1000010101
lek	lek	100
lem;ma	lemma	10010
lem;mas	lemmas	100100
lem;on	lemon	10010
lem;on;ade	lemonade	10010100
lem;on;y	lemony	100101
lem;pi;ra	lempira	1001010
len;til	lentil	100100
lend	lend	1000
lend;er	lender	100010
lend;ing	lending	1000100
length	length	100000
length;en	lengthen	10000010
length;wise	lengthwise	1000001000
length;y	lengthy	1000001
lens	lens	1000
lens;es	lenses	100010
lent	lent	1000
leop;ard	leopard	1000100
lep;i;dop;ter;a	lepidoptera	10011001001
lep;re;chaun	leprechaun	1001010000
lep;ro;sy	leprosy	1001010
lep;ton	lepton	100100
les;bi;an	lesbian	1001010
les;bi;an;ism	lesbianism	1001010100
les;see	lessee	100100
les;son	lesson	100100
les;sor	lessor	100100
les;te	leste	10010
less	less	1000
less;en	lessen	100010
less;er	lesser	100010
lest	lest	1000
let	let	100
let;ter	letter	100100
let;ter;head	letterhead	1001001000
let;ter;ing	lettering	100100100
let;ter;man	letterman	100100100
let;tered	lettered	10010000
let;ters	letters	1001000
let;ting	letting	1001000
let;tuce	lettuce	1001000
leth;ar;gy	lethargy	10001010
leu;cine	leucine	1001000
leu;kae;mi;a	leukaemia	100100101
leu;ke;mi;a	leukemia	10010101
leu;ko;cyte	leukocyte	100101000
lev	lev	100
lev;ee	levee	10010
lev;el	level	10010
lev;el;ing	leveling	10010100
lev;el;ling	levelling	100101000
lev;eled	leveled	1001000
lev;elled	levelled	10010000
lev;er	lever	10010
lev;er;age	leverage	10010100
lev;ied	levied	100100
lev;ies	levies	100100
lev;in	levin	10010
lev;y	levy	1001
lew;is	lewis	10010
lewd	lewd	1000
lex	lex	100
lex;i;cal	lexical	1001100
lex;i;con	lexicon	1001100
lex;is	lexis	10010
ley	ley	100
lge	lge	100
li;a;bil;i;ties	liabilities	10110011000
li;a;bil;i;ty	liability	101100110
li;a;ble	liable	101100
li;ai;son	liaison	1010100
li;aise	liaise	101000
li;ar	liar	1010
li;bel	libel	10100
li;bel;lous	libellous	101001000
li;bel;ous	libelous	10100100
li;ber	liber	10100
li;bi;do	libido	101010
li;bra	libra	10100
li;brar;i;an	librarian	101000110
li;brar;i;an;ship	librarianship	1010001101000
li;brar;ies	libraries	101000100
li;brar;y	library	1010001
li;bret;to	libretto	10100010
li;bri	libri	10100
li;cen;see	licensee	10100100
li;cen;sor	licensor	10100100
li;cence	licence	1010000
li;cenced	licenced	10100000
li;cens;ing	licensing	101000100
li;cense	license	1010000
li;censed	licensed	10100000
li;chen	lichen	101000
li;do	lido	1010
li;do;caine	lidocaine	101010000
li;ga;tion	ligation	10101000
li;la	lila	1010
li;lac	lilac	10100
li;mes	limes	10100
li;no	lino	1010
li;no;le;um	linoleum	10101010
li;on	lion	1010
li;on;heart	lionheart	101010000
li;pase	lipase	101000
li;pid	lipid	10100
li;queur	liqueur	1010000
li;quid;i;ty	liquidity	101000110
li;ra	lira	1010
li;re	lire	1010
li;tas	litas	10100
li;ter	liter	10100
li;thog;ra;phy	lithography	10100010100
li;tre	litre	10100
li;tur;gi;cal	liturgical	1010010100
li;vre	livre	10100
li;za	liza	1010
liang	liang	10000
lib	lib	100
lib;er;a;tion	liberation	1001011000
lib;er;a;tor	liberator	100101100
lib;er;al	liberal	1001010
lib;er;al;i;za;tion	liberalization	10010101101000
lib;er;al;ism	liberalism	1001010100
lib;er;al;ly	liberally	100101010
lib;er;at;ed	liberated	100101010
lib;er;at;ing	liberating	1001010100
lib;er;ate	liberate	10010100
lib;er;tar;i;an	libertarian	10010100110
lib;er;tar;i;an;ism	libertarianism	10010100110100
lib;er;ty	liberty	1001010
lic;o;rice	licorice	10011000
lice	lice	1000
licht	licht	10000
lick	lick	1000
lick;ing	licking	1000100
lid	lid	100
lie	lie	100
lied	lied	1000
lied;er	lieder	100010
liege	liege	10000
lien	lien	1000
lieu	lieu	1000
lieu;ten;ant	lieutenant	1000100100
life	life	1000
life;boat	lifeboat	10001000
life;guard	lifeguard	100010000
life;less	lifeless	10001000
life;like	lifelike	10001000
life;line	lifeline	10001000
life;long	lifelong	10001000
life;sav;ing	lifesaving	1000100100
life;time	lifetime	10001000
lift	lift	1000
lift;er	lifter	100010
lig;a;ment	ligament	10011000
lig;and	ligand	100100
lig;nin	lignin	100100
light	light	10000
light;ed	lighted	1000010
light;en	lighten	1000010
light;en;ing	lightening	1000010100
light;er	lighter	1000010
light;hous;es	lighthouses	10000100010
light;house	lighthouse	1000010000
light;ing	lighting	10000100
light;ly	lightly	1000010
light;ness	lightness	100001000
light;ning	lightning	100001000
light;weight	lightweight	10000100000
lights	lights	100000
ligne	ligne	10000
lik;a;ble	likable	1001100
lik;ing	liking	100100
like	like	1000
like;a;ble	likeable	10001100
like;li;hood	likelihood	1000101000
like;ly	likely	100010
like;ness	likeness	10001000
like;wise	likewise	10001000
lil;ies	lilies	100100
lil;y	lily	1001
lim;bo	limbo	10010
lim;er;ick	limerick	10010100
lim;i;ta;tion	limitation	1001101000
lim;it	limit	10010
lim;it;ed	limited	1001010
lim;it;er	limiter	1001010
lim;it;ing	limiting	10010100
lim;it;less	limitless	100101000
lim;ou;sine	limousine	100101000
limb	limb	1000
lime	lime	1000
lime;light	limelight	100010000
lime;stone	limestone	100010000
limp	limp	1000
lin	lin	100
lin;ac	linac	10010
lin;den	linden	100100
lin;dy	lindy	10010
lin;e;ar	linear	100110
lin;e;ar;i;ty	linearity	100110110
lin;e;ar;ized	linearized	1001101000
lin;e;ar;ly	linearly	10011010
lin;en	linen	10010
lin;er	liner	10010
lin;ge;rie	lingerie	10010100
lin;ger	linger	100100
lin;go	lingo	10010
lin;gua	lingua	100100
lin;gual	lingual	1001000
lin;guis;ti;cal;ly	linguistically	10010001010010
lin;guis;tic	linguistic	1001000100
lin;guis;tics	linguistics	10010001000
lin;guist	linguist	10010000
lin;ing	lining	100100
lin;o;le;ic	linoleic	10011010
lin;sey	linsey	100100
line	line	1000
line;age	lineage	1000100
line;back;er	linebacker	1000100010
line;man	lineman	1000100
line;up	lineup	100010
lines	lines	10000
ling	ling	1000
link	link	1000
link;age	linkage	1000100
linked	linked	100000
links	links	10000
linn	linn	1000
lint	lint	1000
lip	lip	100
lip;o;pro;tein	lipoprotein	10011001000
lip;per	lipper	100100
lip;stick	lipstick	10010000
lipped	lipped	100000
liq;ue;fied	liquefied	100101000
liq;ui;da;tion	liquidation	10010101000
liq;ui;da;tor	liquidator	1001010100
liq;ui;dat;ed	liquidated	1001010010
liq;ui;date	liquidate	100101000
liq;uid	liquid	100100
liq;uor	liquor	100100
lis;te;ri;a	listeria	10010101
lis;ten	listen	100100
lis;ten;er	listener	10010010
lisle	lisle	10000
lisp	lisp	1000
list	list	1000
list;ed	listed	100010
list;er	lister	100010
list;ing	listing	1000100
lists	lists	10000
lit	lit	100
lit;a;ny	litany	100110
lit;er;a;cy	literacy	10010110
lit;er;a;ture	literature	1001011000
lit;er;al	literal	1001010
lit;er;al;ly	literally	100101010
lit;er;ar;y	literary	10010101
lit;er;ate	literate	10010100
lit;i;ga;tion	litigation	1001101000
lit;mus	litmus	100100
lit;ter	litter	100100
lit;tle	little	100100
lit;tlest	littlest	10010000
lit;to;ral	littoral	10010100
lit;ur;gy	liturgy	1001010
lith	lith	1000
lith;i;um	lithium	1000110
lith;o;graph	lithograph	1000110000
litho	litho	10000
liv;a;ble	livable	1001100
liv;er	liver	10010
liv;er;y	livery	100101
liv;id	livid	10010
liv;ing	living	100100
live	live	1000
live;li;hood	livelihood	1000101000
live;ly	lively	100010
live;stock	livestock	100010000
lived	lived	10000
lives	lives	10000
liz;ard	lizard	100100
liz;zie	lizzie	100100
lla;ma	llama	10010
lla;no	llano	10010
lo;bo	lobo	1010
lo;ca	loca	1010
lo;ca;tion	location	10101000
lo;ca;tor	locator	1010100
lo;cal	local	10100
lo;cal;i;sa;tion	localisation	101001101000
lo;cal;i;ty	locality	10100110
lo;cal;i;za;tion	localization	101001101000
lo;cal;ised	localised	101001000
lo;cal;ize	localize	10100100
lo;cal;ized	localized	101001000
lo;cal;ly	locally	1010010
lo;cale	locale	101000
lo;cat;ed	located	1010010
lo;cat;ing	locating	10100100
lo;cate	locate	101000
lo;ci	loci	1010
lo;co	loco	1010
lo;co;mo;tion	locomotion	1010101000
lo;co;mo;tive	locomotive	1010101000
lo;cum	locum	10100
lo;cus	locus	10100
lo;cust	locust	101000
lo;gan	logan	10100
lo;gis;ti;cal	logistical	1010010100
lo;gis;tic	logistic	10100100
lo;gis;tics	logistics	101001000
lo;ma	loma	1010
lo;ris	loris	10100
lo;tion	lotion	101000
lo;tus	lotus	10100
load	load	1000
load;ed	loaded	100010
load;er	loader	100010
load;ing	loading	1000100
loads	loads	10000
loaf	loaf	1000
loaf;er	loafer	100010
loam	loam	1000
loan	loan	1000
loath;ing	loathing	10000100
loathe	loathe	100000
loaves	loaves	100000
lob	lob	100
lob;bied	lobbied	1001000
lob;by	lobby	10010
lob;by;ing	lobbying	10010100
lob;by;ist	lobbyist	10010100
lob;ster	lobster	1001000
lobe	lobe	1000
loch	loch	1000
lock	lock	1000
lock;a;ble	lockable	10001100
lock;er	locker	100010
lock;et	locket	100010
lock;out	lockout	1000100
lock;smith	locksmith	100010000
lock;up	lockup	100010
lode	lode	1000
lodg;er	lodger	100010
lodg;ing	lodging	1000100
lodg;ings	lodgings	10001000
lodge	lodge	10000
lodged	lodged	100000
loe	loe	100
loft	loft	1000
loft;y	lofty	10001
log	log	100
log;a;rith;mic	logarithmic	10011000100
log;a;rithm	logarithm	100110000
log;book	logbook	1001000
log;ger	logger	100100
log;ging	logging	1001000
log;i;cal	logical	1001100
log;i;cal;ly	logically	100110010
log;ic	logic	10010
log;o	logo	1001
log;o;type	logotype	10011000
log;os	logos	10010
loge	loge	1000
loin	loin	1000
loins	loins	10000
lol;li;pop	lollipop	10010100
lol;ly	lolly	10010
lon;er	loner	10010
lon;gev;i;ty	longevity	100100110
lon;gi;tu;di;nal	longitudinal	100101010100
lon;gi;tude	longitude	100101000
lone	lone	1000
lone;li;ness	loneliness	1000101000
lone;ly	lonely	100010
lone;some	lonesome	10001000
long	long	1000
long;er	longer	100010
long;horn	longhorn	10001000
long;ing	longing	1000100
long;stand;ing	longstanding	100010000100
long;time	longtime	10001000
longs	longs	10000
loo	loo	100
look	look	1000
look;out	lookout	1000100
loom	loom	1000
loom;ing	looming	1000100
loon	loon	1000
loon;ey	looney	100010
loon;y	loony	10001
loop	loop	1000
loop;er	looper	100010
loop;hole	loophole	10001000
loop;y	loopy	10001
looped	looped	100000
loos;en	loosen	100010
loos;er	looser	100010
loos;ing	loosing	1000100
loose	loose	10000
loose;ly	loosely	1000010
loot	loot	1000
lop	lop	100
lor	lor	100
lor;ry	lorry	10010
lord	lord	1000
lord;ship	lordship	10001000
lore	lore	1000
los;er	loser	10010
